2025-12-12T22:06:47Z,desktop,1,645.3922,570.0321820822846,0
2025-12-12T22:06:47Z,mobile,0.8,4366.1825,4540.880292238738,46
2025-12-12T22:09:44Z,desktop,1,646.7919999999999,593.7934655009067,0
2025-12-12T22:09:44Z,mobile,0.94,2610.5762999999997,3311.7482848784093,23
2025-12-12T22:20:07Z,desktop,null,null,null,null
2025-12-12T22:20:07Z,mobile,null,null,null,null
2025-12-12T22:22:45Z,desktop,1,759.0044999999999,484.93817800078693,0
2025-12-12T22:22:45Z,mobile,0.82,4523.918000000001,3476.089182904051,11
2025-12-12T22:26:00Z,desktop,1,630.5145,453.9865356675905,0
2025-12-12T22:26:00Z,mobile,0.79,4883.645999999999,4664.047066105066,19.5
2025-12-15T02:22:15Z,desktop,0.99,757.1644999999999,460.4188,0
2025-12-15T02:22:15Z,mobile,0.94,2709.1200000000003,3069.527352377005,38
2025-12-15T04:58:41Z,desktop,1,767.9341,564.0379194992354,0
2025-12-15T04:58:41Z,mobile,0.76,5629.223,4380.6077930555575,55.5
2025-12-15T05:03:49Z,desktop,1,685.3157000000001,551.4112003328275,0
2025-12-15T05:03:49Z,mobile,0.77,5514.4895,4171.911312391341,59
2025-12-15T05:30:37Z,desktop,1,718.2299999999999,722.3887163761694,0
2025-12-15T05:30:37Z,mobile,0.94,2618.65845,4080.8844109852616,20
2025-12-15T05:35:33Z,desktop,1,698.851,647.3958702247112,0
2025-12-15T05:35:33Z,mobile,0.94,2657.412,4067.9020836088107,56.5
2025-12-15T05:38:32Z,desktop,1,474.828,793.7648641592523,0
2025-12-15T05:38:32Z,mobile,0.94,2647.916,4036.7511461923605,71.5
